51	28	7	58	21	9	60	61	41	28	38	14	34	48	14	30	25	30	0	63	49	33	40	33	45	14	63	40	34	26	49	57	25	63	52	40	12	8	37	23	50	50	65	42	33	23	51	17	61	30	23	
68	55	66	31	69	55	10	35	33	64	55	62	30	23	73	51	38	37	63	0	27	52	36	46	43	63	24	32	38	49	16	7	47	10	29	36	51	55	27	39	30	32	23	46	30	43	24	48	49	60	44	
75	30	49	9	47	40	33	14	40	61	59	54	17	5	54	51	31	19	49	27	0	54	10	21	53	43	46	38	15	26	27	20	25	20	3	10	40	43	17	29	3	5	47	53	21	26	3	40	24	59	26	
22	52	40	63	53	32	44	68	19	13	5	20	37	50	47	3	23	39	33	52	54	0	50	51	14	45	40	20	45	46	36	50	44	57	57	50	25	27	36	27	56	57	42	10	32	37	54	19	75	8	38	
72	20	39	18	36	31	39	21	40	56	56	47	14	13	44	48	27	11	40	36	10	50	0	10	52	33	52	38	6	15	32	29	15	30	12	0	32	35	16	23	10	10	53	52	19	17	14	34	24	55	17	
73	9	31	27	26	25	48	29	44	54	57	43	20	24	35	48	28	13	33	46	21	51	10	0	55	24	59	42	9	7	39	39	8	41	22	10	29	30	23	23	20	19	61	55	24	14	24	32	28	53	13	
24	58	51	62	63	42	34	67	12	27	13	34	38	48	59	15	27	43	45	43	53	14	52	55	0	55	27	14	48	52	29	43	50	51	56	52	35	37	36	32	56	57	29	3	33	42	52	29	76	22	43	
65	16	8	51	8	13	62	53	48	42	50	28	33	44	11	42	30	26	14	63	43	45	33	24	55	0	69	46	28	17	52	57	18	61	45	33	20	18	36	26	43	43	71	53	34	19	46	26	51	43	19	
50	66	68	52	76	57	14	57	23	53	41	57	39	41	76	40	39	47	63	24	46	40	52	59	27	69	0	24	50	59	20	28	57	34	49	52	52	55	36	42	49	51	2	31	36	51	44	46	70	48	52	
38	47	45	47	54	34	24	52	2	32	23	33	23	33	53	19	16	29	40	32	38	20	38	42	14	46	24	0	34	40	16	30	38	37	41	38	28	31	21	21	41	42	26	15	18	31	37	22	61	28	32	
67	17	33	24	32	25	39	27	36	50	51	40	11	16	39	42	22	5	34	38	15	45	6	9	48	28	50	34	0	11	30	30	10	33	18	6	26	28	14	17	16	16	51	47	15	11	18	28	30	49	11	
68	7	24	33	20	18	49	36	42	48	51	36	19	28	28	42	24	12	26	49	26	46	15	7	52	17	59	40	11	0	39	41	2	44	28	15	22	23	23	19	26	25	60	50	22	9	29	26	35	47	8	
53	46	53	34	58	41	10	39	17	48	40	46	20	22	60	35	23	27	49	16	27	36	32	39	29	52	20	16	30	39	0	14	38	21	30	32	37	41	16	26	30	32	21	31	18	32	25	33	51	44	33	
68	47	60	24	62	49	13	29	31	61	54	57	23	15	67	48	33	30	57	7	20	50	29	39	43	57	28	30	30	41	14	0	40	7	22	29	46	49	20	34	23	25	28	45	24	37	17	43	42	57	37	
66	9	24	33	22	17	47	36	40	46	50	35	17	26	29	41	22	10	25	47	25	44	15	8	50	18	57	38	10	2	38	40	0	43	27	15	21	22	21	17	25	25	58	49	20	7	28	25	36	46	6	
75	50	64	21	65	54	20	25	39	68	61	64	28	16	71	55	40	34	63	10	20	57	30	41	51	61	34	37	33	44	21	7	43	0	20	30	52	55	25	40	22	24	34	53	30	41	16	50	39	64	42	
78	32	51	6	48	43	35	10	43	65	63	57	21	8	57	55	35	22	52	29	3	57	12	22	56	45	49	41	18	28	30	22	27	20	0	12	43	46	20	32	2	3	49	57	25	29	5	43	21	63	29	
72	20	39	18	36	31	39	21	40	56	56	47	14	13	44	48	27	11	40	36	10	50	0	10	52	33	52	38	6	15	32	29	15	30	12	0	32	35	16	23	10	10	53	52	19	17	14	34	24	55	17	
46	27	17	49	28	7	48	53	29	25	31	14	24	39	25	22	13	21	12	51	40	25	32	29	35	20	52	28	26	22	37	46	21	52	43	32	0	3	26	12	41	42	54	33	21	15	42	6	56	25	16	
47	27	13	52	26	5	51	56	32	25	32	12	27	42	21	24	17	24	8	55	43	27	35	30	37	18	55	31	28	23	41	49	22	55	46	35	3	0	29	15	44	44	57	35	25	17	45	8	58	26	18	
58	30	39	26	42	28	26	31	24	45	42	39	3	13	46	34	15	11	37	27	17	36	16	23	36	36	36	21	14	23	16	20	21	25	20	16	26	29	0	14	19	21	37	36	5	16	17	25	40	42	17	
50	26	26	38	33	15	36	43	23	33	33	25	12	27	34	24	5	12	23	39	29	27	23	23	32	26	42	21	17	19	26	34	17	40	32	23	12	15	14	0	31	31	44	31	9	10	30	11	48	31	11	
77	30	49	8	46	41	36	12	43	63	62	55	19	8	54	54	34	20	50	30	3	56	10	20	56	43	49	41	16	26	30	23	25	22	2	10	41	44	19	31	0	2	50	56	24	27	6	42	21	61	27	
79	29	49	8	45	41	38	11	45	64	63	56	20	10	54	55	34	20	50	32	5	57	10	19	57	43	51	42	16	25	32	25	25	24	3	10	42	44	21	31	2	0	52	58	25	27	8	43	19	62	27	
52	67	70	53	78	59	14	57	25	55	43	59	41	42	78	42	41	48	65	23	47	42	53	61	29	71	2	26	51	60	21	28	58	34	49	53	54	57	37	44	50	52	0	33	38	52	44	48	70	51	53	
22	57	49	63	61	40	37	67	13	23	10	30	38	49	56	12	26	42	42	46	53	10	52	55	3	53	31	15	47	50	31	45	49	53	57	52	33	35	36	31	56	58	33	0	33	41	53	27	76	18	42	
53	29	35	31	40	24	28	36	21	40	37	34	5	18	43	29	10	11	33	30	21	32	19	24	33	34	36	18	15	22	18	24	20	30	25	19	21	25	5	9	24	25	38	33	0	14	22	20	43	37	15	
59	16	23	35	25	14	43	38	33	40	43	29	13	25	30	34	15	7	23	43	26	37	17	14	42	19	51	31	11	9	32	37	7	41	29	17	15	17	16	10	27	27	52	41	14	0	28	18	41	39	1	
75	34	51	9	50	42	30	14	39	62	59	55	18	3	57	51	32	21	51	24	3	54	14	24	52	46	44	37	18	29	25	17	28	16	5	14	42	45	17	30	6	8	44	53	22	28	0	41	26	60	28	
41	32	22	50	34	13	43	54	23	22	25	14	23	38	30	16	10	22	17	48	40	19	34	32	29	26	46	22	28	26	33	43	25	50	43	34	6	8	25	11	42	43	48	27	20	18	41	0	59	21	19	
97	35	59	18	51	53	56	14	64	81	81	71	38	29	62	72	52	36	61	49	24	75	24	28	76	51	70	61	30	35	51	42	36	39	21	24	56	58	40	48	21	19	70	76	43	41	26	59	0	79	40	
21	53	37	69	51	31	52	73	27	5	9	16	42	56	44	9	27	43	30	60	59	8	55	53	22	43	48	28	49	47	44	57	46	64	63	55	25	26	42	31	61	62	51	18	37	39	60	21	79	0	40	
60	15	23	35	25	14	43	38	34	41	43	30	14	26	29	34	16	7	23	44	26	38	17	13	43	19	52	32	11	8	33	37	6	42	29	17	16	18	17	11	27	27	53	42	15	1	28	19	40	40	0	

